onset	duration	onset_sample	stim_type	trigger	stim_file
25.6936	0	28263	Scrambled	17	meg/s096.bmp
28.8845	0	31773	Famous	5	meg/f148.bmp
32.1918	0	35411	Famous	6	meg/f148.bmp
35.1818	0	38700	Scrambled	17	meg/s071.bmp
38.3564	0	42192	Scrambled	18	meg/s071.bmp
41.6473	0	45812	Unfamiliar	13	meg/u005.bmp
44.7209	0	49193	Famous	5	meg/f119.bmp
47.7945	0	52574	Famous	5	meg/f145.bmp
50.9682	0	56065	Scrambled	19	meg/s096.bmp
54.2764	0	59704	Unfamiliar	13	meg/u117.bmp
57.4	0	63140	Unfamiliar	14	meg/u117.bmp
60.5573	0	66613	Famous	5	meg/f098.bmp
63.7818	0	70160	Scrambled	17	meg/s008.bmp
67.0391	0	73743	Scrambled	18	meg/s008.bmp
70.2464	0	77271	Unfamiliar	15	meg/u005.bmp
73.4373	0	80781	Famous	5	meg/f139.bmp
76.6445	0	84309	Famous	6	meg/f139.bmp
79.8682	0	87855	Famous	7	meg/f119.bmp
82.9091	0	91200	Scrambled	17	meg/s001.bmp
86.0827	0	94691	Scrambled	18	meg/s001.bmp
89.3073	0	98238	Famous	7	meg/f145.bmp
92.4136	0	101655	Famous	5	meg/f028.bmp
95.5209	0	105073	Unfamiliar	13	meg/u095.bmp
98.6955	0	108565	Famous	7	meg/f098.bmp
101.719	0	111891	Scrambled	17	meg/s037.bmp
104.976	0	115474	Scrambled	18	meg/s037.bmp
108.317	0	119149	Famous	5	meg/f089.bmp
111.408	0	122549	Famous	6	meg/f089.bmp
114.665	0	126132	Famous	5	meg/f111.bmp
117.673	0	129440	Unfamiliar	13	meg/u070.bmp
120.846	0	132931	Famous	7	meg/f028.bmp
123.987	0	136386	Famous	5	meg/f124.bmp
127.261	0	139987	Unfamiliar	15	meg/u095.bmp
130.552	0	143607	Unfamiliar	13	meg/u048.bmp
133.66	0	147026	Famous	5	meg/f074.bmp
136.916	0	150608	Unfamiliar	13	meg/u021.bmp
140.124	0	154136	Famous	7	meg/f111.bmp
143.415	0	157756	Unfamiliar	13	meg/u019.bmp
146.539	0	161193	Unfamiliar	14	meg/u019.bmp
149.846	0	164831	Unfamiliar	15	meg/u070.bmp
152.886	0	168175	Scrambled	17	meg/s026.bmp
156.177	0	171795	Scrambled	18	meg/s026.bmp
159.252	0	175177	Famous	7	meg/f124.bmp
162.459	0	178705	Scrambled	17	meg/s086.bmp
165.616	0	182178	Scrambled	18	meg/s086.bmp
168.656	0	185522	Unfamiliar	15	meg/u048.bmp
171.964	0	189160	Famous	5	meg/f132.bmp
175.071	0	192578	Famous	6	meg/f132.bmp
178.228	0	196051	Famous	7	meg/f074.bmp
181.419	0	199561	Famous	5	meg/f010.bmp
184.71	0	203181	Unfamiliar	15	meg/u021.bmp
188.035	0	206838	Scrambled	17	meg/s056.bmp
191.375	0	210513	Scrambled	18	meg/s056.bmp
194.6	0	214060	Famous	5	meg/f104.bmp
197.774	0	217551	Scrambled	17	meg/s068.bmp
200.997	0	221097	Famous	5	meg/f036.bmp
